Sample	SeqClass	NumIssues	ClassLength	IssueLength	IssueType
HG01952	PAR1	1	2455993	9000	ERRSTRUCT
HG01952	PAR2	0	331215	0	ERRSTRUCT
HG01952	SAT	0	2037987	0	ERRSTRUCT
HG01952	TEL	0	14846	0	ERRSTRUCT
HG01952	UNASSIGNED	0	416	0	ERRSTRUCT
HG01952	XDR	0	8668482	0	ERRSTRUCT
HG01952	XTR	0	3403082	0	ERRSTRUCT
HG01952	AMPL	0	9796529	0	NGAP
HG01952	CEN-DYZ3	0	1165386	0	NGAP
HG01952	DYZ19	0	428244	0	NGAP
HG01952	HET	0	22719412	0	NGAP
HG01952	OTHER	0	375970	0	NGAP
HG01952	PAR1	0	2455993	0	NGAP
HG01952	PAR2	0	331215	0	NGAP
HG01952	SAT	0	2037987	0	NGAP
HG01952	TEL	0	14846	0	NGAP
HG01952	UNASSIGNED	0	416	0	NGAP
HG01952	XDR	0	8668482	0	NGAP
HG01952	XTR	0	3403082	0	NGAP
HG02015	AMPL	7	8617802	14649	ERRSTRUCT
HG02015	CEN-DYZ3	2	726157	1000	ERRSTRUCT
HG02015	DYZ19	0	368720	0	ERRSTRUCT
HG02015	HET	2	11518502	24000	ERRSTRUCT
HG02015	OTHER	0	375988	0	ERRSTRUCT
HG02015	PAR1	0	2447887	0	ERRSTRUCT
HG02015	PAR2	0	332805	0	ERRSTRUCT
HG02015	SAT	0	2139519	0	ERRSTRUCT
HG02015	TEL	0	19569	0	ERRSTRUCT
HG02015	UNASSIGNED	0	416	0	ERRSTRUCT
HG02015	XDR	0	8668715	0	ERRSTRUCT
HG02015	XTR	0	3403202	0	ERRSTRUCT
HG02015	AMPL	15	8617802	396222	NGAP
HG02015	CEN-DYZ3	1	726157	100000	NGAP
HG02015	DYZ19	0	368720	0	NGAP
HG02015	HET	1	11518502	200000	NGAP
HG02015	OTHER	0	375988	0	NGAP
HG02015	PAR1	1	2447887	7500	NGAP
HG02015	PAR2	0	332805	0	NGAP
HG02015	SAT	0	2139519	0	NGAP
HG02015	TEL	0	19569	0	NGAP
HG02015	UNASSIGNED	0	416	0	NGAP
HG02015	XDR	0	8668715	0	NGAP
HG02015	XTR	0	3403202	0	NGAP
HG02027	AMPL	0	9707899	0	ERRSTRUCT
HG02027	CEN-DYZ3	0	783029	0	ERRSTRUCT
HG02027	DYZ19	0	278234	0	ERRSTRUCT
HG02027	HET	0	39721912	0	ERRSTRUCT
HG02027	OTHER	0	376011	0	ERRSTRUCT
HG02027	PAR1	0	2440639	0	ERRSTRUCT
HG02027	PAR2	0	333187	0	ERRSTRUCT
HG02027	SAT	0	1946001	0	ERRSTRUCT
HG02027	TEL	0	14567	0	ERRSTRUCT
HG02027	UNASSIGNED	0	180	0	ERRSTRUCT
HG02027	XDR	0	8668456	0	ERRSTRUCT
HG02027	XTR	0	3400947	0	ERRSTRUCT
HG02027	AMPL	1	9707899	7500	NGAP
HG02027	CEN-DYZ3	0	783029	0	NGAP
HG02027	DYZ19	0	278234	0	NGAP
HG02027	HET	0	39721912	0	NGAP
HG02027	OTHER	0	376011	0	NGAP
HG02027	PAR1	0	2440639	0	NGAP
HG02027	PAR2	0	333187	0	NGAP
HG02027	SAT	0	1946001	0	NGAP
HG02027	TEL	0	14567	0	NGAP
HG02027	UNASSIGNED	0	180	0	NGAP
HG02027	XDR	0	8668456	0	NGAP
HG02027	XTR	0	3400947	0	NGAP
HG02040	AMPL	0	9645735	0	ERRSTRUCT
HG02040	CEN-DYZ3	0	1447144	0	ERRSTRUCT
HG02040	DYZ19	0	331531	0	ERRSTRUCT
HG02040	HET	0	36529896	0	ERRSTRUCT
HG02040	OTHER	0	375966	0	ERRSTRUCT
HG02040	PAR1	0	2444835	0	ERRSTRUCT
HG02040	PAR2	0	332624	0	ERRSTRUCT
HG02040	SAT	0	1945154	0	ERRSTRUCT
HG02040	TEL	0	2984	0	ERRSTRUCT
HG02040	UNASSIGNED	0	416	0	ERRSTRUCT
HG02040	XDR	0	8668015	0	ERRSTRUCT
HG02040	XTR	0	3386795	0	ERRSTRUCT
HG02040	AMPL	1	9645735	100000	NGAP
HG02040	CEN-DYZ3	0	1447144	0	NGAP
HG02040	DYZ19	0	331531	0	NGAP
HG02040	HET	0	36529896	0	NGAP
HG02040	OTHER	0	375966	0	NGAP
HG02040	PAR1	0	2444835	0	NGAP
HG02040	PAR2	0	332624	0	NGAP
HG02040	SAT	0	1945154	0	NGAP
HG02040	TEL	0	2984	0	NGAP
HG02040	UNASSIGNED	0	416	0	NGAP
HG02040	XDR	0	8668015	0	NGAP
HG02040	XTR	0	3386795	0	NGAP
HG02055	AMPL	4	10207219	2429	ERRSTRUCT
HG02055	CEN-DYZ3	0	1257738	0	ERRSTRUCT
HG02055	DYZ19	0	228458	0	ERRSTRUCT
HG02055	HET	0	25203720	0	ERRSTRUCT
HG02055	OTHER	0	376015	0	ERRSTRUCT
HG02055	PAR1	0	2385635	0	ERRSTRUCT
HG02055	PAR2	0	331567	0	ERRSTRUCT
HG02055	SAT	0	2072762	0	ERRSTRUCT
HG02055	TEL	0	8667	0	ERRSTRUCT
HG02055	UNASSIGNED	0	180	0	ERRSTRUCT
HG02055	XDR	0	8668849	0	ERRSTRUCT
HG02055	XTR	0	3387312	0	ERRSTRUCT
HG02055	AMPL	2	10207219	229571	NGAP
HG02055	CEN-DYZ3	0	1257738	0	NGAP
HG02055	DYZ19	0	228458	0	NGAP
HG02055	HET	0	25203720	0	NGAP
HG02055	OTHER	0	376015	0	NGAP
HG02055	PAR1	0	2385635	0	NGAP
HG02055	PAR2	0	331567	0	NGAP
HG02055	SAT	0	2072762	0	NGAP
HG02055	TEL	0	8667	0	NGAP
HG02055	UNASSIGNED	0	180	0	NGAP
HG02055	XDR	0	8668849	0	NGAP
HG02055	XTR	0	3387312	0	NGAP
HG02056	AMPL	0	9873844	0	ERRSTRUCT
HG02056	CEN-DYZ3	0	811444	0	ERRSTRUCT
HG02056	DYZ19	0	323631	0	ERRSTRUCT
HG02056	HET	0	33381655	0	ERRSTRUCT
HG02056	OTHER	0	375974	0	ERRSTRUCT
HG02056	PAR1	0	2470946	0	ERRSTRUCT
HG02056	PAR2	0	332794	0	ERRSTRUCT
HG02056	SAT	0	2012801	0	ERRSTRUCT
HG02056	TEL	0	15723	0	ERRSTRUCT
HG02056	UNASSIGNED	0	180	0	ERRSTRUCT
HG02056	XDR	0	8667275	0	ERRSTRUCT
HG02056	XTR	0	3401094	0	ERRSTRUCT
HG02056	AMPL	0	9873844	0	NGAP
HG02056	CEN-DYZ3	0	811444	0	NGAP
HG02056	DYZ19	0	323631	0	NGAP
HG02056	HET	0	33381655	0	NGAP
HG02056	OTHER	0	375974	0	NGAP
HG02056	PAR1	0	2470946	0	NGAP
HG02056	PAR2	0	332794	0	NGAP
HG02056	SAT	0	2012801	0	NGAP
HG02056	TEL	0	15723	0	NGAP
HG02056	UNASSIGNED	0	180	0	NGAP
HG02056	XDR	0	8667275	0	NGAP
HG02056	XTR	0	3401094	0	NGAP
HG02071	AMPL	0	9957167	0	ERRSTRUCT
HG02071	CEN-DYZ3	0	521277	0	ERRSTRUCT
HG02071	DYZ19	0	385452	0	ERRSTRUCT
HG02071	HET	0	24202611	0	ERRSTRUCT
HG02071	OTHER	0	375950	0	ERRSTRUCT
HG02071	PAR1	0	2464371	0	ERRSTRUCT
HG02071	PAR2	0	332839	0	ERRSTRUCT
HG02071	SAT	0	1867067	0	ERRSTRUCT
HG02071	TEL	0	19100	0	ERRSTRUCT
HG02071	UNASSIGNED	0	180	0	ERRSTRUCT
HG02071	XDR	0	8748987	0	ERRSTRUCT
HG02071	XTR	0	3385274	0	ERRSTRUCT
HG02071	AMPL	0	9957167	0	NGAP
HG02071	CEN-DYZ3	1	521277	7500	NGAP
HG02071	DYZ19	0	385452	0	NGAP
HG02071	HET	0	24202611	0	NGAP
HG02071	OTHER	0	375950	0	NGAP
HG02071	PAR1	0	2464371	0	NGAP
HG02071	PAR2	0	332839	0	NGAP
HG02071	SAT	0	1867067	0	NGAP
HG02071	TEL	0	19100	0	NGAP
HG02071	UNASSIGNED	0	180	0	NGAP
HG02071	XDR	0	8748987	0	NGAP
HG02071	XTR	0	3385274	0	NGAP
HG02074	AMPL	1	9738076	295	ERRSTRUCT
HG02074	CEN-DYZ3	0	1231023	0	ERRSTRUCT
HG02074	DYZ19	0	273766	0	ERRSTRUCT
HG02074	HET	0	25663013	0	ERRSTRUCT
HG02074	OTHER	0	375941	0	ERRSTRUCT
HG02074	PAR1	0	2439753	0	ERRSTRUCT
HG02074	PAR2	0	331144	0	ERRSTRUCT
HG02074	SAT	0	2117540	0	ERRSTRUCT
HG02074	TEL	0	11303	0	ERRSTRUCT
HG02074	UNASSIGNED	0	180	0	ERRSTRUCT
HG02074	XDR	0	8778586	0	ERRSTRUCT
HG02074	XTR	0	3418890	0	ERRSTRUCT
HG02074	AMPL	1	9738076	7500	NGAP
HG02074	CEN-DYZ3	0	1231023	0	NGAP
HG02074	DYZ19	0	273766	0	NGAP
HG02074	HET	0	25663013	0	NGAP
HG02074	OTHER	0	375941	0	NGAP
HG02074	PAR1	0	2439753	0	NGAP
HG02074	PAR2	0	331144	0	NGAP
HG02074	SAT	0	2117540	0	NGAP
HG02074	TEL	0	11303	0	NGAP
HG02074	UNASSIGNED	0	180	0	NGAP
HG02074	XDR	0	8778586	0	NGAP
HG02074	XTR	0	3418890	0	NGAP
HG02083	AMPL	0	9262613	0	ERRSTRUCT
HG02083	CEN-DYZ3	0	483402	0	ERRSTRUCT
HG02083	DYZ19	0	283387	0	ERRSTRUCT
HG02083	HET	2	44118603	1560	ERRSTRUCT
HG02083	OTHER	0	375998	0	ERRSTRUCT
HG02083	PAR1	0	2422252	0	ERRSTRUCT
HG02083	PAR2	0	332895	0	ERRSTRUCT
HG02083	SAT	0	2114008	0	ERRSTRUCT
HG02083	TEL	0	22441	0	ERRSTRUCT
HG02083	UNASSIGNED	0	180	0	ERRSTRUCT
HG02083	XDR	0	8668534	0	ERRSTRUCT
HG02083	XTR	0	3403139	0	ERRSTRUCT
HG02083	AMPL	1	9262613	7500	NGAP
HG02083	CEN-DYZ3	0	483402	0	NGAP
HG02083	DYZ19	0	283387	0	NGAP
HG02083	HET	6	44118603	138257	NGAP
HG02083	OTHER	0	375998	0	NGAP
HG02083	PAR1	0	2422252	0	NGAP
HG02083	PAR2	0	332895	0	NGAP
HG02083	SAT	0	2114008	0	NGAP
HG02083	TEL	0	22441	0	NGAP
HG02083	UNASSIGNED	0	180	0	NGAP
HG02083	XDR	0	8668534	0	NGAP
HG02083	XTR	0	3403139	0	NGAP
HG02129	AMPL	0	8277739	0	ERRSTRUCT
HG02129	CEN-DYZ3	0	896339	0	ERRSTRUCT
HG02129	DYZ19	0	322108	0	ERRSTRUCT
HG02129	HET	1	34562647	904	ERRSTRUCT
HG02129	OTHER	0	376007	0	ERRSTRUCT
HG02129	PAR1	0	2463646	0	ERRSTRUCT
HG02129	PAR2	0	332452	0	ERRSTRUCT
HG02129	SAT	0	1916910	0	ERRSTRUCT
HG02129	TEL	0	10634	0	ERRSTRUCT
HG02129	UNASSIGNED	0	180	0	ERRSTRUCT
HG02129	XDR	0	8668497	0	ERRSTRUCT
HG02129	XTR	0	3385269	0	ERRSTRUCT
HG02129	AMPL	0	8277739	0	NGAP
HG02129	CEN-DYZ3	0	896339	0	NGAP
HG02129	DYZ19	0	322108	0	NGAP
HG02129	HET	1	34562647	200000	NGAP
HG02129	OTHER	0	376007	0	NGAP
HG02129	PAR1	0	2463646	0	NGAP
HG02129	PAR2	0	332452	0	NGAP
HG02129	SAT	0	1916910	0	NGAP
HG02129	TEL	0	10634	0	NGAP
HG02129	UNASSIGNED	0	180	0	NGAP
HG02129	XDR	0	8668497	0	NGAP
HG02129	XTR	0	3385269	0	NGAP
HG02132	AMPL	0	7530530	0	ERRSTRUCT
HG02132	CEN-DYZ3	1	462989	526	ERRSTRUCT
HG02132	DYZ19	0	293423	0	ERRSTRUCT
HG02132	HET	6	22302979	3329	ERRSTRUCT
HG02132	OTHER	0	375968	0	ERRSTRUCT
HG02132	PAR1	0	2415306	0	ERRSTRUCT
HG02132	PAR2	0	333247	0	ERRSTRUCT
HG02132	SAT	0	2078908	0	ERRSTRUCT
HG02132	TEL	0	12576	0	ERRSTRUCT
HG02132	UNASSIGNED	0	416	0	ERRSTRUCT
HG02132	XDR	0	8668552	0	ERRSTRUCT
HG02132	XTR	0	3387476	0	ERRSTRUCT
HG02132	AMPL	1	7530530	7500	NGAP
HG02132	CEN-DYZ3	1	462989	100000	NGAP
HG02132	DYZ19	0	293423	0	NGAP
HG02132	HET	5	22302979	511607	NGAP
HG02132	OTHER	0	375968	0	NGAP
HG02132	PAR1	0	2415306	0	NGAP
HG02132	PAR2	0	333247	0	NGAP
HG02132	SAT	0	2078908	0	NGAP
HG02132	TEL	0	12576	0	NGAP
HG02132	UNASSIGNED	0	416	0	NGAP
HG02132	XDR	0	8668552	0	NGAP
HG02132	XTR	0	3387476	0	NGAP
HG02135	AMPL	0	8067195	0	ERRSTRUCT
HG02135	CEN-DYZ3	0	850029	0	ERRSTRUCT
HG02135	DYZ19	0	322108	0	ERRSTRUCT
HG02135	HET	0	34101562	0	ERRSTRUCT
HG02135	OTHER	0	376005	0	ERRSTRUCT
HG02135	PAR1	0	2416166	0	ERRSTRUCT
HG02135	PAR2	0	332767	0	ERRSTRUCT
HG02135	SAT	0	1911962	0	ERRSTRUCT
HG02135	TEL	0	24190	0	ERRSTRUCT
HG02135	UNASSIGNED	0	180	0	ERRSTRUCT
HG02135	XDR	0	8668545	0	ERRSTRUCT
HG02135	XTR	0	3401059	0	ERRSTRUCT
HG02135	AMPL	1	8067195	7500	NGAP
HG02135	CEN-DYZ3	0	850029	0	NGAP
HG02135	DYZ19	0	322108	0	NGAP
HG02135	HET	0	34101562	0	NGAP
HG02135	OTHER	0	376005	0	NGAP
HG02135	PAR1	0	2416166	0	NGAP
HG02135	PAR2	0	332767	0	NGAP
HG02135	SAT	0	1911962	0	NGAP
HG02135	TEL	0	24190	0	NGAP
HG02135	UNASSIGNED	0	180	0	NGAP
HG02135	XDR	0	8668545	0	NGAP
HG02135	XTR	0	3401059	0	NGAP
HG02145	AMPL	0	7488664	0	ERRSTRUCT
HG02145	CEN-DYZ3	0	1762657	0	ERRSTRUCT
HG02145	DYZ19	0	237532	0	ERRSTRUCT
HG02145	HET	0	1213669	0	ERRSTRUCT
HG02145	OTHER	0	325950	0	ERRSTRUCT
HG02145	PAR1	0	1927919	0	ERRSTRUCT
HG02145	SAT	0	2125911	0	ERRSTRUCT
HG02145	UNASSIGNED	0	180	0	ERRSTRUCT
HG02145	XDR	0	8882930	0	ERRSTRUCT
HG02145	XTR	0	3387315	0	ERRSTRUCT
HG02145	AMPL	4	7488664	415000	NGAP
HG02145	CEN-DYZ3	1	1762657	200000	NGAP
HG02145	DYZ19	0	237532	0	NGAP
HG02145	HET	0	1213669	0	NGAP
HG02145	OTHER	0	325950	0	NGAP
HG02145	PAR1	3	1927919	345141	NGAP
HG02145	SAT	0	2125911	0	NGAP
HG02145	UNASSIGNED	0	180	0	NGAP
HG02145	XDR	1	8882930	200000	NGAP
HG02145	XTR	0	3387315	0	NGAP
HG02258	AMPL	0	9202845	0	ERRSTRUCT
HG02258	CEN-DYZ3	0	1290921	0	ERRSTRUCT
HG02258	DYZ19	0	237035	0	ERRSTRUCT
HG02258	HET	0	25173336	0	ERRSTRUCT
HG02258	OTHER	0	376011	0	ERRSTRUCT
HG02258	PAR1	0	2414857	0	ERRSTRUCT
HG02258	PAR2	0	330269	0	ERRSTRUCT
HG02258	SAT	0	2079869	0	ERRSTRUCT
HG02258	TEL	0	13594	0	ERRSTRUCT
HG02258	UNASSIGNED	0	180	0	ERRSTRUCT
HG02258	XDR	0	8668889	0	ERRSTRUCT
HG02258	XTR	0	3387280	0	ERRSTRUCT
HG02258	AMPL	3	9202845	96040	NGAP
HG02258	CEN-DYZ3	0	1290921	0	NGAP
HG02258	DYZ19	0	237035	0	NGAP
HG02258	HET	0	25173336	0	NGAP
HG02258	OTHER	0	376011	0	NGAP
HG02258	PAR1	0	2414857	0	NGAP
HG02258	PAR2	0	330269	0	NGAP
HG02258	SAT	0	2079869	0	NGAP
HG02258	TEL	0	13594	0	NGAP
HG02258	UNASSIGNED	0	180	0	NGAP
HG02258	XDR	0	8668889	0	NGAP
HG02258	XTR	0	3387280	0	NGAP
HG02391	AMPL	0	9735680	0	ERRSTRUCT
HG02391	CEN-DYZ3	0	275554	0	ERRSTRUCT
HG02391	DYZ19	0	364936	0	ERRSTRUCT
HG02391	HET	0	21724698	0	ERRSTRUCT
HG02391	OTHER	0	376014	0	ERRSTRUCT
HG02391	PAR1	0	2429068	0	ERRSTRUCT
HG02391	PAR2	0	333283	0	ERRSTRUCT
HG02391	SAT	0	1888276	0	ERRSTRUCT
HG02391	TEL	0	16097	0	ERRSTRUCT
HG02391	UNASSIGNED	0	180	0	ERRSTRUCT
HG02391	XDR	0	8668297	0	ERRSTRUCT
HG02391	XTR	0	3401506	0	ERRSTRUCT
HG02391	AMPL	1	9735680	7500	NGAP
HG02391	CEN-DYZ3	0	275554	0	NGAP
HG02391	DYZ19	0	364936	0	NGAP
HG02391	HET	0	21724698	0	NGAP
HG02391	OTHER	0	376014	0	NGAP
HG02391	PAR1	0	2429068	0	NGAP
HG02391	PAR2	0	333283	0	NGAP
HG02391	SAT	0	1888276	0	NGAP
HG02391	TEL	0	16097	0	NGAP
HG02391	UNASSIGNED	0	180	0	NGAP
HG02391	XDR	0	8668297	0	NGAP
HG02391	XTR	0	3401506	0	NGAP
HG02392	AMPL	0	9681361	0	ERRSTRUCT
HG02392	CEN-DYZ3	0	1067466	0	ERRSTRUCT
HG02392	DYZ19	0	350143	0	ERRSTRUCT
HG02392	HET	0	22052848	0	ERRSTRUCT
HG02392	OTHER	0	375986	0	ERRSTRUCT
HG02392	PAR1	0	2465304	0	ERRSTRUCT
HG02392	PAR2	0	332466	0	ERRSTRUCT
HG02392	SAT	0	1868892	0	ERRSTRUCT
HG02392	TEL	0	9524	0	ERRSTRUCT
HG02392	UNASSIGNED	0	416	0	ERRSTRUCT
HG02392	XDR	0	8668463	0	ERRSTRUCT
HG02392	XTR	0	3401068	0	ERRSTRUCT
HG02392	AMPL	0	9681361	0	NGAP
HG02392	CEN-DYZ3	0	1067466	0	NGAP
HG02392	DYZ19	0	350143	0	NGAP
HG02392	HET	0	22052848	0	NGAP
HG02392	OTHER	0	375986	0	NGAP
HG02392	PAR1	0	2465304	0	NGAP
HG02392	PAR2	0	332466	0	NGAP
HG02392	SAT	0	1868892	0	NGAP
HG02392	TEL	0	9524	0	NGAP
HG02392	UNASSIGNED	0	416	0	NGAP
HG02392	XDR	0	8668463	0	NGAP
HG02392	XTR	0	3401068	0	NGAP
HG02486	AMPL	2	9928243	500	ERRSTRUCT
HG02486	CEN-DYZ3	0	1009329	0	ERRSTRUCT
HG02486	DYZ19	0	237410	0	ERRSTRUCT
HG02486	HET	0	27895336	0	ERRSTRUCT
HG02486	OTHER	0	375984	0	ERRSTRUCT
HG02486	PAR1	0	2442729	0	ERRSTRUCT
HG02486	PAR2	0	332827	0	ERRSTRUCT
HG02486	SAT	0	2058649	0	ERRSTRUCT
HG02486	TEL	0	15442	0	ERRSTRUCT
HG02486	UNASSIGNED	0	180	0	ERRSTRUCT
HG02486	XDR	0	8668741	0	ERRSTRUCT
HG02486	XTR	0	3387300	0	ERRSTRUCT
HG02486	AMPL	1	9928243	7500	NGAP
HG02486	CEN-DYZ3	0	1009329	0	NGAP
HG02486	DYZ19	0	237410	0	NGAP
HG02486	HET	0	27895336	0	NGAP
HG02486	OTHER	0	375984	0	NGAP
HG02486	PAR1	0	2442729	0	NGAP
HG02486	PAR2	0	332827	0	NGAP
HG02486	SAT	0	2058649	0	NGAP
HG02486	TEL	0	15442	0	NGAP
HG02486	UNASSIGNED	0	180	0	NGAP
HG02486	XDR	0	8668741	0	NGAP
HG02486	XTR	0	3387300	0	NGAP
HG02514	AMPL	0	9804401	0	ERRSTRUCT
HG02514	CEN-DYZ3	0	421640	0	ERRSTRUCT
HG02514	DYZ19	0	286012	0	ERRSTRUCT
HG02514	HET	0	47238284	0	ERRSTRUCT
HG02514	OTHER	0	376009	0	ERRSTRUCT
HG02514	PAR1	0	2436991	0	ERRSTRUCT
HG02514	PAR2	0	331120	0	ERRSTRUCT
HG02514	SAT	0	2165370	0	ERRSTRUCT
HG02514	TEL	0	21292	0	ERRSTRUCT
HG02514	UNASSIGNED	0	48136	0	ERRSTRUCT
HG02514	XDR	0	8668308	0	ERRSTRUCT
HG02514	XTR	0	3387348	0	ERRSTRUCT
HG02514	AMPL	0	9804401	0	NGAP
HG02514	CEN-DYZ3	0	421640	0	NGAP
HG02514	DYZ19	0	286012	0	NGAP
HG02514	HET	0	47238284	0	NGAP
HG02514	OTHER	0	376009	0	NGAP
HG02514	PAR1	0	2436991	0	NGAP
HG02514	PAR2	0	331120	0	NGAP
HG02514	SAT	0	2165370	0	NGAP
HG02514	TEL	0	21292	0	NGAP
HG02514	UNASSIGNED	0	48136	0	NGAP
HG02514	XDR	0	8668308	0	NGAP
HG02514	XTR	0	3387348	0	NGAP
HG02572	AMPL	0	9913821	0	ERRSTRUCT
HG02572	CEN-DYZ3	0	897638	0	ERRSTRUCT
HG02572	DYZ19	0	305428	0	ERRSTRUCT
HG02572	HET	0	24496587	0	ERRSTRUCT
HG02572	OTHER	0	375975	0	ERRSTRUCT
HG02572	PAR1	0	2478719	0	ERRSTRUCT
HG02572	PAR2	0	331257	0	ERRSTRUCT
HG02572	SAT	0	2098066	0	ERRSTRUCT
HG02572	TEL	0	10173	0	ERRSTRUCT
HG02572	UNASSIGNED	0	180	0	ERRSTRUCT
HG02572	XDR	0	8669155	0	ERRSTRUCT
HG02572	XTR	0	3387227	0	ERRSTRUCT
HG02572	AMPL	0	9913821	0	NGAP
HG02572	CEN-DYZ3	0	897638	0	NGAP
HG02572	DYZ19	0	305428	0	NGAP
HG02572	HET	0	24496587	0	NGAP
HG02572	OTHER	0	375975	0	NGAP
HG02572	PAR1	0	2478719	0	NGAP
HG02572	PAR2	0	331257	0	NGAP
HG02572	SAT	0	2098066	0	NGAP
HG02572	TEL	0	10173	0	NGAP
HG02572	UNASSIGNED	0	180	0	NGAP
HG02572	XDR	0	8669155	0	NGAP
HG02572	XTR	0	3387227	0	NGAP
HG02602	AMPL	4	9062172	1971	ERRSTRUCT
HG02602	CEN-DYZ3	0	544440	0	ERRSTRUCT
HG02602	DYZ19	0	412707	0	ERRSTRUCT
HG02602	HET	0	27679994	0	ERRSTRUCT
HG02602	OTHER	0	375961	0	ERRSTRUCT
HG02602	PAR1	0	2439077	0	ERRSTRUCT
HG02602	PAR2	0	331306	0	ERRSTRUCT
HG02602	SAT	0	2106388	0	ERRSTRUCT
HG02602	TEL	0	16849	0	ERRSTRUCT
HG02602	UNASSIGNED	1	300445	29	ERRSTRUCT
HG02602	XDR	0	8668557	0	ERRSTRUCT
HG02602	XTR	0	3387388	0	ERRSTRUCT
HG02602	AMPL	0	9062172	0	NGAP
HG02602	CEN-DYZ3	0	544440	0	NGAP
HG02602	DYZ19	0	412707	0	NGAP
HG02602	HET	0	27679994	0	NGAP
HG02602	OTHER	0	375961	0	NGAP
HG02602	PAR1	0	2439077	0	NGAP
HG02602	PAR2	0	331306	0	NGAP
HG02602	SAT	0	2106388	0	NGAP
HG02602	TEL	0	16849	0	NGAP
HG02602	UNASSIGNED	2	300445	300000	NGAP
HG02602	XDR	0	8668557	0	NGAP
HG02602	XTR	0	3387388	0	NGAP
HG02647	AMPL	0	9665549	0	ERRSTRUCT
HG02647	CEN-DYZ3	0	920738	0	ERRSTRUCT
HG02647	DYZ19	0	270698	0	ERRSTRUCT
HG02647	HET	0	26076588	0	ERRSTRUCT
HG02647	OTHER	0	388653	0	ERRSTRUCT
HG02647	PAR1	1	2575299	969	ERRSTRUCT
HG02647	PAR2	0	332822	0	ERRSTRUCT
HG02647	SAT	0	2314730	0	ERRSTRUCT
HG02647	TEL	0	17970	0	ERRSTRUCT
HG02647	UNASSIGNED	0	180	0	ERRSTRUCT
HG02647	XDR	0	8667304	0	ERRSTRUCT
HG02647	XTR	0	3418838	0	ERRSTRUCT
HG02647	AMPL	1	9665549	7500	NGAP
HG02647	CEN-DYZ3	0	920738	0	NGAP
HG02647	DYZ19	0	270698	0	NGAP
HG02647	HET	0	26076588	0	NGAP
HG02647	OTHER	0	388653	0	NGAP
HG02647	PAR1	1	2575299	100000	NGAP
HG02647	PAR2	0	332822	0	NGAP
HG02647	SAT	0	2314730	0	NGAP
HG02647	TEL	0	17970	0	NGAP
HG02647	UNASSIGNED	0	180	0	NGAP
HG02647	XDR	0	8667304	0	NGAP
HG02647	XTR	0	3418838	0	NGAP
HG02668	AMPL	0	9661207	0	ERRSTRUCT
HG02668	CEN-DYZ3	0	920738	0	ERRSTRUCT
HG02668	DYZ19	0	270698	0	ERRSTRUCT
HG02668	HET	1	23410264	878	ERRSTRUCT
HG02668	OTHER	0	388650	0	ERRSTRUCT
HG02668	PAR1	0	2489572	0	ERRSTRUCT
HG02668	PAR2	0	332819	0	ERRSTRUCT
HG02668	SAT	0	2314722	0	ERRSTRUCT
HG02668	TEL	0	21069	0	ERRSTRUCT
HG02668	UNASSIGNED	0	180	0	ERRSTRUCT
HG02668	XDR	0	8667232	0	ERRSTRUCT
HG02668	XTR	0	3418794	0	ERRSTRUCT
HG02668	AMPL	1	9661207	7500	NGAP
HG02668	CEN-DYZ3	0	920738	0	NGAP
HG02668	DYZ19	0	270698	0	NGAP
HG02668	HET	3	23410264	400000	NGAP
HG02668	OTHER	0	388650	0	NGAP
HG02668	PAR1	0	2489572	0	NGAP
HG02668	PAR2	0	332819	0	NGAP
HG02668	SAT	0	2314722	0	NGAP
HG02668	TEL	0	21069	0	NGAP
HG02668	UNASSIGNED	0	180	0	NGAP
HG02668	XDR	0	8667232	0	NGAP
HG02668	XTR	0	3418794	0	NGAP
HG02698	AMPL	0	8227209	0	ERRSTRUCT
HG02698	CEN-DYZ3	0	699694	0	ERRSTRUCT
HG02698	DYZ19	0	413133	0	ERRSTRUCT
HG02698	HET	0	15253193	0	ERRSTRUCT
HG02698	OTHER	0	375978	0	ERRSTRUCT
HG02698	PAR1	0	2458279	0	ERRSTRUCT
HG02698	PAR2	0	332527	0	ERRSTRUCT
HG02698	SAT	0	2104060	0	ERRSTRUCT
HG02698	TEL	0	19872	0	ERRSTRUCT
HG02698	UNASSIGNED	0	180	0	ERRSTRUCT
HG02698	XDR	0	8668577	0	ERRSTRUCT
HG02698	XTR	0	3403101	0	ERRSTRUCT
HG02698	AMPL	3	8227209	4500	NGAP
HG02698	CEN-DYZ3	0	699694	0	NGAP
HG02698	DYZ19	0	413133	0	NGAP
HG02698	HET	0	15253193	0	NGAP
HG02698	OTHER	0	375978	0	NGAP
HG02698	PAR1	0	2458279	0	NGAP
HG02698	PAR2	0	332527	0	NGAP
HG02698	SAT	0	2104060	0	NGAP
HG02698	TEL	0	19872	0	NGAP
HG02698	UNASSIGNED	0	180	0	NGAP
HG02698	XDR	0	8668577	0	NGAP
HG02698	XTR	0	3403101	0	NGAP
HG02717	AMPL	0	9937703	0	ERRSTRUCT
HG02717	CEN-DYZ3	0	1186454	0	ERRSTRUCT
HG02717	DYZ19	0	217283	0	ERRSTRUCT
HG02717	HET	0	26361761	0	ERRSTRUCT
HG02717	OTHER	0	376007	0	ERRSTRUCT
HG02717	PAR1	0	2485457	0	ERRSTRUCT
HG02717	PAR2	0	331062	0	ERRSTRUCT
